id,转换后JH,XJS,JX,FW,LJCZJS,JX_design,FW_design,LJCZJS_design,关键点
20524,B509-P13,1508.95,89.1,214.0,1193.12,N/A,N/A,N/A,0.0
20525,B509-P13,1518.54,90.8,214.0,1193.13,N/A,N/A,N/A,0.0
20526,B509-P13,1528.2,91.5,214.3,1192.93,N/A,N/A,N/A,0.0
20527,B509-P13,1537.73,92.0,214.4,1192.64,N/A,N/A,N/A,0.0
20528,B509-P13,1547.16,92.0,214.6,1192.31,N/A,N/A,N/A,0.0
20529,B509-P13,1556.57,92.4,214.7,1191.95,N/A,N/A,N/A,0.0
20530,B509-P13,1566.24,93.0,214.6,1191.5,N/A,N/A,N/A,0.0
20531,B509-P13,1575.88,93.2,214.6,1190.98,N/A,N/A,N/A,0.0
20532,B509-P13,1585.35,94.8,214.6,1190.32,N/A,N/A,N/A,0.0
20533,B509-P13,1595.01,94.8,214.4,1189.51,N/A,N/A,N/A,0.0
20534,B509-P13,1604.56,95.1,214.6,1188.68,N/A,N/A,N/A,0.0
20535,B509-P13,1614.12,95.0,214.6,1187.84,N/A,N/A,N/A,0.0
20536,B509-P13,1623.79,94.6,214.7,1187.03,N/A,N/A,N/A,0.0
20537,B509-P13,1633.43,94.9,214.6,1186.23,N/A,N/A,N/A,0.0
20538,B509-P13,1642.88,94.3,214.7,1185.48,N/A,N/A,N/A,0.0
20539,B509-P13,1652.54,94.0,214.7,1184.78,N/A,N/A,N/A,0.0
20540,B509-P13,1662.19,93.7,215.0,1184.13,N/A,N/A,N/A,0.0
20541,B509-P13,1671.87,93.7,215.5,1183.5,N/A,N/A,N/A,0.0
20542,B509-P13,1681.37,94.0,215.9,1182.87,N/A,N/A,N/A,0.0
20543,B509-P13,1691.04,93.6,216.2,1182.23,N/A,N/A,N/A,0.0
20544,B509-P13,1700.81,93.3,216.3,1181.64,N/A,N/A,N/A,0.0
20545,B509-P13,1710.38,92.8,216.5,1181.13,N/A,N/A,N/A,0.0
20546,B509-P13,1719.95,92.5,216.6,1180.69,N/A,N/A,N/A,0.0
20547,B509-P13,1725.0,92.5,216.6,1180.47,N/A,N/A,N/A,0.0
20984,BX357C,0.0,0.0,0.0,0.0,N/A,N/A,N/A,0.0
20985,BX357C,23.14,0.46,297.59,23.14,N/A,N/A,N/A,0.0
20986,BX357C,50.98,0.54,328.69,50.98,N/A,N/A,N/A,0.0
20987,BX357C,77.93,0.18,11.18,77.93,N/A,N/A,N/A,0.0
20988,BX357C,105.25,0.09,13.29,105.25,N/A,N/A,N/A,0.0
20989,BX357C,132.97,0.17,300.96,132.97,N/A,N/A,N/A,0.0
20990,BX357C,160.87,0.3,330.76,160.87,N/A,N/A,N/A,0.0
20991,BX357C,188.8,0.32,330.6,188.8,N/A,N/A,N/A,0.0
20992,BX357C,216.7,0.09,299.53,216.7,N/A,N/A,N/A,0.0
20993,BX357C,245.05,0.43,189.7,245.05,N/A,N/A,N/A,0.0
20994,BX357C,273.54,0.27,180.44,273.54,N/A,N/A,N/A,0.0
20995,BX357C,302.3,0.28,249.71,302.3,N/A,N/A,N/A,0.0
20996,BX357C,327.58,0.3,182.6,327.58,N/A,N/A,N/A,0.0
20997,BX357C,356.42,0.1,100.7,356.42,N/A,N/A,N/A,0.0
20998,BX357C,385.18,0.2,135.6,385.18,N/A,N/A,N/A,0.0
20999,BX357C,413.91,0.3,171.8,413.91,N/A,N/A,N/A,0.0
21000,BX357C,442.8,0.2,121.8,442.79,N/A,N/A,N/A,0.0
21001,BX357C,471.57,0.2,86.5,471.56,N/A,N/A,N/A,0.0
21002,BX357C,500.11,0.2,56.9,500.1,N/A,N/A,N/A,0.0
21003,BX357C,528.58,0.2,17.4,528.57,N/A,N/A,N/A,0.0
21004,BX357C,557.11,0.2,330.1,557.1,N/A,N/A,N/A,0.0
21005,BX357C,585.63,0.3,307.3,585.62,N/A,N/A,N/A,0.0
21006,BX357C,614.5,0.3,322.6,614.49,N/A,N/A,N/A,0.0
21007,BX357C,643.09,0.4,341.9,643.08,N/A,N/A,N/A,0.0
21008,BX357C,671.47,0.3,168.6,671.46,N/A,N/A,N/A,0.0
21009,BX357C,700.3,0.3,96.3,700.29,N/A,N/A,N/A,0.0
21010,BX357C,729.24,0.3,76.8,729.23,N/A,N/A,N/A,0.0
21011,BX357C,758.11,0.2,50.7,758.1,N/A,N/A,N/A,0.0
21012,BX357C,786.84,0.3,10.2,786.83,N/A,N/A,N/A,0.0
21013,BX357C,815.22,0.5,350.8,815.21,N/A,N/A,N/A,0.0
21014,BX357C,843.84,0.5,9.6,843.83,N/A,N/A,N/A,0.0
21015,BX357C,873.23,0.5,336.5,873.22,N/A,N/A,N/A,0.0
21016,BX357C,901.97,1.3,227.7,901.95,N/A,N/A,N/A,0.0
21017,BX357C,911.42,2.3,225.8,911.4,N/A,N/A,N/A,1.0
21018,BX357C,920.96,3.6,220.5,920.93,N/A,N/A,N/A,0.0
21019,BX357C,930.47,4.4,214.6,930.41,N/A,N/A,N/A,0.0
21020,BX357C,940.04,5.2,215.1,939.95,N/A,N/A,N/A,0.0
21021,BX357C,949.68,6.8,213.6,949.54,N/A,N/A,N/A,0.0
21022,BX357C,959.15,8.1,210.1,958.93,N/A,N/A,N/A,0.0
21023,BX357C,968.69,9.3,208.9,968.36,N/A,N/A,N/A,0.0
21024,BX357C,978.37,10.6,207.1,977.89,N/A,N/A,N/A,0.0
21025,BX357C,988.04,12.2,205.5,987.37,N/A,N/A,N/A,0.0
21026,BX357C,997.71,13.5,207.0,996.8,N/A,N/A,N/A,0.0
21027,BX357C,1007.12,14.8,207.4,1005.92,N/A,N/A,N/A,0.0
21028,BX357C,1016.7,15.9,207.2,1015.16,N/A,N/A,N/A,0.0
21029,BX357C,1026.27,17.4,207.3,1024.33,N/A,N/A,N/A,0.0
21030,BX357C,1035.84,18.8,206.7,1033.42,N/A,N/A,N/A,0.0
21031,BX357C,1045.4,20.4,205.9,1042.43,N/A,N/A,N/A,0.0
21032,BX357C,1054.9,21.9,205.8,1051.29,N/A,N/A,N/A,0.0
21033,BX357C,1064.42,23.3,206.3,1060.08,N/A,N/A,N/A,0.0
21034,BX357C,1074.12,25.0,207.0,1068.93,N/A,N/A,N/A,0.0
21035,BX357C,1083.65,26.7,206.4,1077.51,N/A,N/A,N/A,0.0
21036,BX357C,1093.32,28.0,205.1,1086.09,N/A,N/A,N/A,0.0
21037,BX357C,1102.86,29.6,205.4,1094.45,N/A,N/A,N/A,0.0
21038,BX357C,1112.39,30.6,205.9,1102.7,N/A,N/A,N/A,0.0
21039,BX357C,1121.93,31.2,205.6,1110.88,N/A,N/A,N/A,2.0
21040,BX357C,1131.4,31.8,205.4,1118.96,N/A,N/A,N/A,0.0
21041,BX357C,1160.18,31.0,204.7,1143.52,N/A,N/A,N/A,0.0
21042,BX357C,1188.82,31.7,205.4,1167.98,N/A,N/A,N/A,0.0
21043,BX357C,1217.62,33.0,207.3,1192.31,N/A,N/A,N/A,0.0
21044,BX357C,1246.48,33.3,206.9,1216.48,N/A,N/A,N/A,0.0
21045,BX357C,1275.09,32.9,207.8,1240.44,N/A,N/A,N/A,0.0
21046,BX357C,1303.87,32.8,207.0,1264.62,N/A,N/A,N/A,0.0
21047,BX357C,1332.52,33.6,205.7,1288.59,N/A,N/A,N/A,0.0
21048,BX357C,1361.39,33.0,204.7,1312.72,N/A,N/A,N/A,0.0
21049,BX357C,1390.26,32.6,203.8,1336.99,N/A,N/A,N/A,0.0
21050,BX357C,1418.75,33.8,203.9,1360.83,N/A,N/A,N/A,0.0
21051,BX357C,1447.2,33.4,204.3,1384.53,N/A,N/A,N/A,0.0
21052,BX357C,1476.01,32.9,203.7,1408.65,N/A,N/A,N/A,0.0
21053,BX357C,1504.72,33.7,205.0,1432.64,N/A,N/A,N/A,0.0
21054,BX357C,1533.06,33.8,204.9,1456.21,N/A,N/A,N/A,0.0
21055,BX357C,1561.62,33.5,205.6,1479.98,N/A,N/A,N/A,0.0
21056,BX357C,1590.24,33.3,205.4,1503.87,N/A,N/A,N/A,0.0
21057,BX357C,1618.93,32.7,204.2,1527.94,N/A,N/A,N/A,0.0
21058,BX357C,1647.7,33.7,205.6,1552.01,N/A,N/A,N/A,0.0
21059,BX357C,1676.57,33.7,205.1,1576.03,N/A,N/A,N/A,0.0
21060,BX357C,1705.28,33.3,204.3,1599.97,N/A,N/A,N/A,0.0
21061,BX357C,1734.05,32.8,204.8,1624.08,N/A,N/A,N/A,0.0
21062,BX357C,1762.69,32.6,204.4,1648.18,N/A,N/A,N/A,0.0
21063,BX357C,1791.44,31.5,203.0,1672.55,N/A,N/A,N/A,0.0
21064,BX357C,1820.14,30.2,203.9,1697.19,N/A,N/A,N/A,0.0
21065,BX357C,1834.91,29.63,203.82,1710.0,N/A,N/A,N/A,0.0
21066,BX357C,1838.33,29.5,203.8,1712.97,N/A,N/A,N/A,0.0
21067,BX357C,1840.2,29.41,203.9,1714.6,N/A,N/A,N/A,0.0
21068,BX357C,1853.45,28.8,204.6,1726.17,N/A,N/A,N/A,0.0
21069,BX357C,1876.1,29.6,205.1,1745.94,N/A,N/A,N/A,0.0
21070,BX357C,1904.89,30.5,203.8,1770.86,N/A,N/A,N/A,0.0
21071,BX357C,1906.7,30.54,203.76,1772.42,N/A,N/A,N/A,0.0
21072,BX357C,1933.64,31.1,203.2,1795.56,N/A,N/A,N/A,0.0
21073,BX357C,1962.3,31.5,203.9,1820.05,N/A,N/A,N/A,0.0
21074,BX357C,1970.0,31.5,203.9,1826.61,N/A,N/A,N/A,0.0
21075,BX370,25.37,0.32,352.21,25.37,N/A,N/A,N/A,0.0
21076,BX370,53.28,0.27,350.67,53.28,N/A,N/A,N/A,0.0
21077,BX370,81.12,0.25,339.37,81.12,N/A,N/A,N/A,0.0
21078,BX370,108.94,0.14,301.3,108.94,N/A,N/A,N/A,0.0
21079,BX370,136.91,0.07,219.85,136.91,N/A,N/A,N/A,0.0
21080,BX370,164.68,0.05,0.72,164.68,N/A,N/A,N/A,0.0
21081,BX370,192.46,0.42,37.7,192.46,N/A,N/A,N/A,0.0
21082,BX370,211.38,0.51,43.65,211.38,N/A,N/A,N/A,0.0
21083,BX370,232.03,0.3,36.0,232.03,N/A,N/A,N/A,0.0
21084,BX370,260.63,0.4,33.8,260.63,N/A,N/A,N/A,0.0
21085,BX370,289.16,0.7,128.0,289.16,N/A,N/A,N/A,0.0
21086,BX370,317.68,0.9,115.1,317.67,N/A,N/A,N/A,0.0
21087,BX370,346.0,1.0,108.0,345.99,N/A,N/A,N/A,0.0
21088,BX370,373.94,1.0,100.8,373.92,N/A,N/A,N/A,0.0
21089,BX370,383.41,1.6,109.4,383.39,N/A,N/A,N/A,0.0
21090,BX370,392.96,2.5,109.1,392.94,N/A,N/A,N/A,1.0
21091,BX370,402.68,4.0,120.6,402.64,N/A,N/A,N/A,0.0
21092,BX370,412.61,4.8,123.1,412.54,N/A,N/A,N/A,0.0
21093,BX370,422.24,5.3,123.0,422.13,N/A,N/A,N/A,0.0
21094,BX370,431.88,6.2,124.5,431.72,N/A,N/A,N/A,0.0
21095,BX370,441.41,7.6,125.6,441.19,N/A,N/A,N/A,0.0
21096,BX370,450.85,9.0,131.3,450.53,N/A,N/A,N/A,0.0
21097,BX370,460.31,10.5,134.9,459.85,N/A,N/A,N/A,0.0
21098,BX370,469.85,11.1,139.0,469.22,N/A,N/A,N/A,0.0
21099,BX370,479.31,12.0,140.0,478.49,N/A,N/A,N/A,0.0
21100,BX370,488.84,12.7,140.1,487.8,N/A,N/A,N/A,0.0
21101,BX370,498.25,13.8,139.5,496.96,N/A,N/A,N/A,0.0
21102,BX370,507.78,14.9,142.5,506.19,N/A,N/A,N/A,0.0
21103,BX370,517.32,17.0,143.0,515.36,N/A,N/A,N/A,0.0
21104,BX370,526.96,18.5,144.5,524.54,N/A,N/A,N/A,0.0
21105,BX370,536.67,20.9,145.5,533.68,N/A,N/A,N/A,0.0
21106,BX370,546.08,22.4,144.7,542.43,N/A,N/A,N/A,0.0
21107,BX370,555.54,23.2,141.3,551.15,N/A,N/A,N/A,0.0
21108,BX370,565.19,23.3,138.9,560.02,N/A,N/A,N/A,0.0
21109,BX370,574.63,23.6,136.5,568.68,N/A,N/A,N/A,0.0
21110,BX370,584.02,24.2,135.6,577.26,N/A,N/A,N/A,0.0
21111,BX370,593.55,25.4,135.5,585.91,N/A,N/A,N/A,0.0
21112,BX370,603.14,26.7,134.6,594.53,N/A,N/A,N/A,0.0
21113,BX370,612.54,28.5,131.4,602.86,N/A,N/A,N/A,0.0
21114,BX370,622.17,30.1,131.0,611.26,N/A,N/A,N/A,0.0
21115,BX370,631.8,31.0,131.0,619.55,N/A,N/A,N/A,0.0
21116,BX370,660.42,31.9,131.6,643.97,N/A,N/A,N/A,0.0
21117,BX370,679.46,32.0,131.8,660.12,N/A,N/A,N/A,0.0
21118,BX370,698.35,31.8,131.7,676.16,N/A,N/A,N/A,0.0
21119,BX370,726.92,33.6,131.1,700.2,N/A,N/A,N/A,0.0
21120,BX370,755.17,33.3,131.5,723.77,N/A,N/A,N/A,2.0
21121,BX370,783.0,33.1,131.2,747.06,N/A,N/A,N/A,0.0
21122,BX370,793.25,33.0,131.0,755.65,N/A,N/A,N/A,0.0
21123,BX370,812.4,33.1,130.6,771.7,N/A,N/A,N/A,0.0
21124,BX370,831.42,33.6,130.6,787.59,N/A,N/A,N/A,0.0
21125,BX370,859.9,35.5,129.9,811.04,N/A,N/A,N/A,0.0
21126,BX370,888.33,35.3,130.1,834.22,N/A,N/A,N/A,0.0
21127,BX370,916.68,35.1,130.5,857.38,N/A,N/A,N/A,0.0
21128,BX370,945.23,34.7,130.3,880.8,N/A,N/A,N/A,0.0
21129,BX370,973.71,34.5,129.7,904.24,N/A,N/A,N/A,0.0
21130,BX370,1001.91,34.4,130.2,927.5,N/A,N/A,N/A,0.0
21131,BX370,1030.51,34.0,130.0,951.15,N/A,N/A,N/A,0.0
21132,BX370,1058.83,33.6,129.4,974.68,N/A,N/A,N/A,0.0
21133,BX370,1087.27,33.4,129.0,998.4,N/A,N/A,N/A,0.0
21134,BX370,1115.78,33.1,129.4,1022.24,N/A,N/A,N/A,0.0
21135,BX370,1144.32,33.0,129.1,1046.16,N/A,N/A,N/A,0.0
21136,BX370,1153.82,32.9,129.2,1054.14,N/A,N/A,N/A,0.0
21137,BX370,1172.71,32.9,129.13,1070.0,N/A,N/A,N/A,0.0
21138,BX370,1182.22,32.9,129.1,1077.98,N/A,N/A,N/A,0.0
21139,BX370,1201.36,32.7,129.0,1094.07,N/A,N/A,N/A,0.0
21140,BX370,1220.36,32.5,128.8,1110.08,N/A,N/A,N/A,0.0
21141,BX370,1248.59,32.4,128.5,1133.9,N/A,N/A,N/A,0.0
21142,BX370,1277.06,32.3,128.1,1157.95,N/A,N/A,N/A,0.0
21143,BX370,1305.65,32.3,127.9,1182.12,N/A,N/A,N/A,0.0
21144,BX370,1334.19,32.4,127.7,1206.23,N/A,N/A,N/A,0.0
21145,BX370,1362.64,32.4,127.8,1230.25,N/A,N/A,N/A,0.0
21146,BX370,1391.06,32.4,127.9,1254.24,N/A,N/A,N/A,0.0
21147,BX370,1419.59,32.3,127.5,1278.35,N/A,N/A,N/A,0.0
21148,BX370,1429.11,32.2,127.5,1286.4,N/A,N/A,N/A,0.0
21149,BX370,1446.0,32.2,127.5,1300.68,N/A,N/A,N/A,0.0
21150,BX434,0.0,0.0,0.0,0.0,N/A,N/A,N/A,0.0
21151,BX434,14.54,0.33,5.0,14.54,N/A,N/A,N/A,0.0
21152,BX434,42.62,0.35,8.0,42.62,N/A,N/A,N/A,0.0
21153,BX434,70.64,0.26,47.2,70.64,N/A,N/A,N/A,0.0
21154,BX434,98.66,0.4,321.6,98.66,N/A,N/A,N/A,0.0
21155,BX434,120.0,0.99,316.0,120.0,N/A,N/A,N/A,0.0
21156,BX434,126.68,1.81,316.6,126.67,N/A,N/A,N/A,1.0
21157,BX434,136.02,2.92,317.2,136.01,N/A,N/A,N/A,0.0
21158,BX434,145.36,3.9,317.9,145.33,N/A,N/A,N/A,0.0
21159,BX434,154.7,5.0,318.6,154.64,N/A,N/A,N/A,0.0
21160,BX434,164.04,6.1,319.7,163.94,N/A,N/A,N/A,0.0
21161,BX434,173.38,7.25,320.8,173.21,N/A,N/A,N/A,0.0
21162,BX434,182.72,8.4,322.0,182.47,N/A,N/A,N/A,0.0
21163,BX434,192.06,9.52,322.5,191.69,N/A,N/A,N/A,0.0
21164,BX434,201.4,10.64,323.0,200.89,N/A,N/A,N/A,0.0
21165,BX434,211.04,11.8,323.5,210.34,N/A,N/A,N/A,0.0
21166,BX434,220.65,12.9,321.47,219.73,N/A,N/A,N/A,0.0
21167,BX434,230.27,14.0,319.44,229.09,N/A,N/A,N/A,0.0
21168,BX434,239.91,15.21,317.4,238.42,N/A,N/A,N/A,0.0
21169,BX434,249.49,16.42,317.6,247.63,N/A,N/A,N/A,0.0
21170,BX434,259.16,17.63,317.8,256.88,N/A,N/A,N/A,0.0
21171,BX434,268.66,18.83,318.0,265.9,N/A,N/A,N/A,0.0
21172,BX434,278.32,20.04,317.8,275.01,N/A,N/A,N/A,0.0
21173,BX434,287.92,21.24,317.6,284.0,N/A,N/A,N/A,0.0
21174,BX434,297.53,22.44,317.4,292.92,N/A,N/A,N/A,0.0
21175,BX434,307.15,23.64,317.2,301.77,N/A,N/A,N/A,0.0
21176,BX434,316.77,24.85,317.0,310.54,N/A,N/A,N/A,0.0
21177,BX434,326.4,26.05,316.8,319.23,N/A,N/A,N/A,0.0
21178,BX434,335.88,27.24,316.8,327.71,N/A,N/A,N/A,0.0
21179,BX434,345.54,28.46,316.9,336.25,N/A,N/A,N/A,0.0
21180,BX434,355.2,29.68,316.9,344.69,N/A,N/A,N/A,0.0
21181,BX434,383.97,32.34,316.4,369.35,N/A,N/A,N/A,0.0
21182,BX434,412.66,33.0,315.9,393.5,N/A,N/A,N/A,2.0
21183,BX434,441.4,32.83,315.4,417.63,N/A,N/A,N/A,0.0
21184,BX434,469.87,34.54,315.0,441.31,N/A,N/A,N/A,0.0
21185,BX434,489.11,35.16,314.9,457.1,N/A,N/A,N/A,0.0
21186,BX434,515.1,34.37,313.6,478.45,N/A,N/A,N/A,0.0
21187,BX434,543.75,33.4,313.9,502.24,N/A,N/A,N/A,0.0
21188,BX434,572.51,32.43,314.3,526.38,N/A,N/A,N/A,0.0
21189,BX434,601.1,34.98,313.2,550.16,N/A,N/A,N/A,0.0
21190,BX434,630.05,34.28,312.6,573.98,N/A,N/A,N/A,0.0
21191,BX434,658.86,33.57,312.0,597.89,N/A,N/A,N/A,0.0
21192,BX434,687.84,32.87,311.3,622.13,N/A,N/A,N/A,0.0
21193,BX434,716.82,33.36,313.4,646.41,N/A,N/A,N/A,0.0
21194,BX434,745.43,33.84,315.4,670.24,N/A,N/A,N/A,0.0
21195,BX434,774.25,33.48,315.0,694.22,N/A,N/A,N/A,0.0
21196,BX434,803.04,33.12,314.5,718.29,N/A,N/A,N/A,0.0
21197,BX434,831.74,34.8,315.0,742.09,N/A,N/A,N/A,0.0
21198,BX434,860.48,36.5,314.5,765.44,N/A,N/A,N/A,0.0
21199,BX434,889.23,36.17,314.1,788.6,N/A,N/A,N/A,0.0
21200,BX434,918.07,35.81,313.5,811.94,N/A,N/A,N/A,0.0
21201,BX434,946.56,35.46,312.9,835.09,N/A,N/A,N/A,0.0
21202,BX434,975.33,36.11,313.2,858.43,N/A,N/A,N/A,0.0
21203,BX434,1003.99,36.75,313.5,881.49,N/A,N/A,N/A,0.0
21204,BX434,1032.84,37.4,313.7,904.51,N/A,N/A,N/A,0.0
21205,BX434,1061.59,37.03,313.9,927.4,N/A,N/A,N/A,0.0
21206,BX434,1090.4,36.67,314.1,950.46,N/A,N/A,N/A,0.0
21207,BX434,1119.33,36.3,314.3,973.72,N/A,N/A,N/A,0.0
21208,BX434,1148.2,35.95,313.8,997.04,N/A,N/A,N/A,0.0
21209,BX434,1176.97,35.59,313.3,1020.38,N/A,N/A,N/A,0.0
21210,BX434,1205.72,35.24,312.8,1043.81,N/A,N/A,N/A,0.0
21211,BX434,1234.67,35.43,313.2,1067.43,N/A,N/A,N/A,0.0
21212,BX434,1263.57,35.63,313.5,1090.95,N/A,N/A,N/A,0.0
21213,BX434,1292.36,35.82,313.9,1114.32,N/A,N/A,N/A,0.0
21214,BX434,1321.28,35.72,314.3,1137.79,N/A,N/A,N/A,0.0
21215,BX434,1350.03,35.61,314.7,1161.14,N/A,N/A,N/A,0.0
21216,BX434,1378.77,35.51,315.1,1184.52,N/A,N/A,N/A,0.0
21217,BX434,1407.43,35.27,314.5,1207.89,N/A,N/A,N/A,0.0
21218,BX434,1436.07,35.04,313.9,1231.3,N/A,N/A,N/A,0.0
21219,BX434,1464.99,34.8,313.3,1255.02,N/A,N/A,N/A,0.0
21220,BX434,1493.93,34.62,315.2,1278.81,N/A,N/A,N/A,0.0
21221,BX434,1522.73,34.45,317.1,1302.53,N/A,N/A,N/A,0.0
21222,BX434,1551.24,34.73,316.4,1326.0,N/A,N/A,N/A,0.0
21223,BX434,1580.08,35.01,315.7,1349.66,N/A,N/A,N/A,0.0
21224,BX434,1608.73,35.29,314.9,1373.09,N/A,N/A,N/A,0.0
21225,BX434,1637.34,35.01,315.6,1396.48,N/A,N/A,N/A,0.0
21226,BX434,1666.15,34.73,316.2,1420.12,N/A,N/A,N/A,0.0
21227,BX434,1694.98,34.45,316.8,1443.85,N/A,N/A,N/A,0.0
21228,BX434,1723.74,34.79,316.7,1467.52,N/A,N/A,N/A,0.0
21229,BX434,1752.68,35.12,316.6,1491.24,N/A,N/A,N/A,0.0
21230,BX434,1781.61,35.46,316.4,1514.85,N/A,N/A,N/A,0.0
21231,BX434,1810.58,35.42,316.7,1538.46,N/A,N/A,N/A,0.0
21232,BX434,1839.2,35.37,316.9,1561.79,N/A,N/A,N/A,0.0
21233,BX434,1867.84,35.33,317.2,1585.15,N/A,N/A,N/A,0.0
21234,BX434,1896.55,35.11,316.7,1608.6,N/A,N/A,N/A,0.0
21235,BX434,1925.02,34.89,316.2,1631.92,N/A,N/A,N/A,0.0
21236,BX434,1953.82,34.67,315.7,1655.58,N/A,N/A,N/A,0.0
21237,BX434,1982.71,35.66,315.6,1679.19,N/A,N/A,N/A,0.0
21238,BX434,2011.51,36.65,315.5,1702.45,N/A,N/A,N/A,0.0
21239,BX434,2040.01,36.14,315.53,1725.39,N/A,N/A,N/A,0.0
21240,BX434,2068.81,35.63,315.57,1748.72,N/A,N/A,N/A,0.0
21241,BX434,2097.79,35.11,315.6,1772.35,N/A,N/A,N/A,0.0
21242,BX434,2126.58,35.11,315.87,1795.9,N/A,N/A,N/A,0.0
21243,BX434,2155.42,35.11,316.13,1819.5,N/A,N/A,N/A,0.0
21244,BX434,2183.99,35.11,316.4,1842.87,N/A,N/A,N/A,0.0
21245,BX434,2212.69,34.96,316.3,1866.37,N/A,N/A,N/A,0.0
21246,BX434,2241.44,34.8,316.2,1889.95,N/A,N/A,N/A,0.0
21247,BX434,2270.26,34.99,315.73,1913.59,N/A,N/A,N/A,0.0
21248,BX434,2299.05,35.19,315.27,1937.15,N/A,N/A,N/A,0.0
21249,BX434,2328.0,35.38,314.8,1960.78,N/A,N/A,N/A,0.0
21250,BX434,2356.78,35.51,314.9,1984.23,N/A,N/A,N/A,0.0
21251,BX434,2385.49,35.64,315.0,2007.58,N/A,N/A,N/A,0.0
21252,BX434,2414.47,35.77,315.1,2031.11,N/A,N/A,N/A,0.0
21253,BX434,2443.44,35.12,314.97,2054.71,N/A,N/A,N/A,0.0
21254,BX434,2472.22,34.48,314.83,2078.34,N/A,N/A,N/A,0.0
21255,BX434,2501.02,33.84,314.7,2102.18,N/A,N/A,N/A,0.0
21256,BX434,2529.96,34.06,314.8,2126.18,N/A,N/A,N/A,0.0
21257,BX434,2558.95,34.28,314.9,2150.17,N/A,N/A,N/A,0.0
21258,BX434,2587.88,34.5,315.0,2174.04,N/A,N/A,N/A,0.0
21259,BX434,2616.64,35.04,315.9,2197.67,N/A,N/A,N/A,0.0
21260,BX434,2645.41,35.58,316.8,2221.14,N/A,N/A,N/A,0.0
21261,BX434,2674.04,36.12,317.7,2244.35,N/A,N/A,N/A,0.0
21262,BX434,2702.83,35.39,316.87,2267.71,N/A,N/A,N/A,0.0
21263,BX434,2731.6,34.66,316.03,2291.27,N/A,N/A,N/A,0.0
21264,BX434,2760.4,33.93,315.2,2315.06,N/A,N/A,N/A,0.0
21265,BX434,2789.25,34.44,315.13,2338.93,N/A,N/A,N/A,0.0
21266,BX434,2818.05,34.95,315.07,2362.61,N/A,N/A,N/A,0.0
21267,BX434,2847.0,35.46,315.0,2386.26,N/A,N/A,N/A,0.0
21268,BX434,2875.85,35.3,315.5,2409.79,N/A,N/A,N/A,0.0
21269,BX434,2904.79,35.0,316.5,2433.45,N/A,N/A,N/A,0.0
21270,BX434,2933.58,34.7,317.5,2457.08,N/A,N/A,N/A,0.0
21271,BX434,2962.4,34.45,318.5,2480.81,N/A,N/A,N/A,0.0
21272,BX434,2991.24,35.6,317.7,2504.42,N/A,N/A,N/A,0.0
21273,BX434,3020.24,35.35,316.59,2528.04,N/A,N/A,N/A,0.0
21274,BX434,3048.89,35.11,315.5,2551.44,N/A,N/A,N/A,0.0
21275,BX434,3077.63,34.69,315.13,2575.01,N/A,N/A,N/A,0.0
21276,BX434,3106.6,34.26,314.77,2598.89,N/A,N/A,N/A,0.0
21277,BX434,3135.47,33.84,314.4,2622.81,N/A,N/A,N/A,0.0
21278,BX434,3164.37,32.74,315.1,2646.97,N/A,N/A,N/A,0.0
21279,BX434,3193.25,33.97,318.0,2671.09,N/A,N/A,N/A,0.0
21280,BX434,3221.83,31.86,317.9,2695.09,N/A,N/A,N/A,0.0
21281,BX434,3250.25,32.85,317.4,2719.09,N/A,N/A,N/A,0.0
21282,BX434,3263.27,33.3,317.2,2730.0,N/A,N/A,N/A,0.0
21283,BX434,3278.87,33.84,317.0,2743.0,N/A,N/A,N/A,0.0
21284,BX434,3307.75,33.04,316.4,2767.1,N/A,N/A,N/A,0.0
21285,BX434,3336.26,32.25,315.8,2791.11,N/A,N/A,N/A,0.0
21286,BX434,3365.04,31.46,315.2,2815.55,N/A,N/A,N/A,0.0
21287,BX434,3393.51,30.7,315.6,2839.93,N/A,N/A,N/A,0.0
21288,BX434,3422.11,29.93,316.1,2864.62,N/A,N/A,N/A,0.0
21289,BX434,3450.76,28.52,316.2,2889.63,N/A,N/A,N/A,0.0
21290,BX434,3479.42,29.25,315.65,2914.72,N/A,N/A,N/A,0.0
21291,BX434,3508.07,29.97,315.1,2939.63,N/A,N/A,N/A,0.0
21292,BX434,3536.84,29.36,313.9,2964.63,N/A,N/A,N/A,0.0
21293,BX434,3556.14,29.0,313.0,2981.48,N/A,N/A,N/A,0.0
21294,BX434,3566.0,29.0,313.0,2990.1,N/A,N/A,N/A,0.0
21620,BX454,0.0,0.0,0.0,0.0,N/A,N/A,N/A,0.0
21621,BX454,24.25,0.2,276.3,24.25,N/A,N/A,N/A,0.0
21622,BX454,52.09,0.3,300.2,52.09,N/A,N/A,N/A,0.0
21623,BX454,79.76,0.4,315.9,79.76,N/A,N/A,N/A,0.0
21624,BX454,107.68,0.31,265.4,107.68,N/A,N/A,N/A,0.0
21625,BX454,135.5,0.26,249.5,135.5,N/A,N/A,N/A,0.0
21626,BX454,163.03,0.15,192.7,163.03,N/A,N/A,N/A,0.0
21627,BX454,190.73,0.13,134.1,190.73,N/A,N/A,N/A,0.0
21628,BX454,219.09,0.19,196.3,219.09,N/A,N/A,N/A,0.0
21629,BX454,247.77,0.26,257.1,247.77,N/A,N/A,N/A,0.0
